MAZ,add_univ_0005,add_mil_0005,add_othnon_0005,add_univ_0510,add_mil_0510,add_othnon_0510,add_univ_1015,add_mil_1015,add_othnon_1015,notes
328098,0,0,0,0,0,0,0,0,0,
328100,0,0,0,0,0,0,0,0,0,
328101,0,0,0,0,0,0,0,0,0,
328103,0,0,0,0,0,0,0,0,0,
328106,0,0,0,0,0,0,0,0,0,
328113,0,0,0,0,0,0,0,0,0,
328115,0,0,0,0,0,0,0,0,0,
328116,0,0,0,0,0,0,0,0,0,
328125,0,0,0,0,0,0,0,0,0,
328135,0,0,0,0,0,0,0,0,0,
328136,0,0,0,0,0,0,0,0,0,
328137,0,0,0,0,0,0,0,0,0,
328138,0,0,0,0,0,0,0,0,0,
328148,0,0,0,0,0,0,0,0,0,
328152,0,0,0,0,0,0,0,0,0,
328154,0,0,0,0,0,0,0,0,0,
328159,0,0,0,0,0,0,0,0,0,
328160,0,0,0,0,0,0,0,0,0,
328163,0,0,0,0,0,0,0,0,0,
328166,0,0,0,0,0,0,0,0,0,
328168,0,0,0,0,0,0,0,0,0,
328174,0,0,0,0,0,0,0,0,0,
328177,0,0,0,0,0,0,0,0,0,
328178,0,0,0,0,0,0,0,0,0,
328187,0,0,0,0,0,0,0,0,0,
328188,0,0,0,0,0,0,0,0,0,
328190,0,0,0,0,0,0,0,0,0,
328193,0,0,0,0,0,0,0,0,0,
328194,0,0,0,0,0,0,0,0,0,
328205,0,0,0,0,0,0,0,0,0,
328210,0,0,0,0,0,0,0,0,0,
328213,0,0,0,0,0,0,0,0,0,
328220,0,0,0,0,0,0,0,0,0,
328221,0,0,0,0,0,0,0,0,0,
328223,0,0,0,0,0,0,0,0,0,
328225,0,0,0,0,0,0,0,0,0,
328227,0,0,0,0,0,0,0,0,0,
328229,0,0,0,0,0,0,0,0,0,
328231,0,0,0,0,0,0,0,0,0,
328232,0,0,0,0,0,0,0,0,0,
328234,0,0,0,0,0,0,0,0,0,
328235,0,0,0,0,0,0,0,0,0,
328236,0,0,0,0,0,0,0,0,0,
328238,0,0,0,0,0,0,0,0,0,
328245,0,0,0,0,0,0,0,0,0,
328254,0,0,0,0,0,0,0,0,0,
328257,0,0,0,0,0,0,0,0,0,
328258,0,0,0,0,0,0,0,0,0,
328259,0,0,0,0,0,0,0,0,0,
328266,0,0,0,0,0,0,0,0,0,
328272,0,0,0,0,0,0,0,0,0,
328276,0,0,0,0,0,0,0,0,0,
328283,0,0,0,0,0,0,0,0,0,
328284,0,0,0,0,0,0,0,0,0,
328288,0,0,0,0,0,0,0,0,0,
328293,0,0,0,0,0,0,0,0,0,
328295,0,0,0,0,0,0,0,0,0,
328297,0,0,0,0,0,0,0,0,0,
328298,0,0,0,0,0,0,0,0,0,
328299,0,0,0,0,0,0,0,0,0,
328301,0,0,0,0,0,0,0,0,0,
328303,0,0,0,0,0,0,0,0,0,
328306,0,0,0,0,0,0,0,0,0,
328307,0,0,0,0,0,0,0,0,0,
328311,0,0,0,0,0,0,0,0,0,
328330,0,0,0,0,0,0,0,0,0,
328331,0,0,0,0,0,0,0,0,0,
328335,0,0,0,0,0,0,0,0,0,
328336,0,0,0,0,0,0,0,0,0,
328337,0,0,0,0,0,0,0,0,0,
328338,0,0,0,0,0,0,0,0,0,
328340,0,0,0,0,0,0,0,0,0,
328341,0,0,0,0,0,0,0,0,0,
328344,0,0,0,0,0,0,0,0,0,
328346,0,0,0,0,0,0,0,0,0,
328347,0,0,0,0,0,0,0,0,0,
328365,0,0,0,0,0,0,0,0,0,
328369,0,0,0,0,0,0,0,0,0,
328377,0,0,0,0,0,0,0,0,0,
328384,0,0,0,0,0,0,0,0,0,
328387,0,0,0,0,0,0,0,0,0,
328396,0,0,0,0,0,0,0,0,0,
328397,0,0,0,0,0,0,0,0,0,
328402,0,0,0,0,0,0,0,0,0,
328403,0,0,0,0,0,0,0,0,0,
328412,0,0,0,0,0,0,0,0,0,
328417,0,0,0,0,0,0,0,0,0,
328418,0,0,0,0,0,0,0,0,0,
328419,0,0,0,0,0,0,0,0,0,
328420,0,0,0,0,0,0,0,0,0,
328421,0,0,0,0,0,0,0,0,0,
328439,0,0,0,0,0,0,0,0,0,
328441,0,0,0,0,0,0,0,0,0,
328447,0,0,0,0,0,0,0,0,0,
328450,0,0,0,0,0,0,0,0,0,
328455,0,0,0,0,0,0,0,0,0,
328456,0,0,0,0,0,0,0,0,0,
328460,0,0,0,0,0,0,0,0,0,
328468,0,0,0,0,0,0,0,0,0,
328469,0,0,0,0,0,0,0,0,0,
328471,0,0,0,0,0,0,0,0,0,
328472,0,0,0,0,0,0,0,0,0,
328474,0,0,0,0,0,0,0,0,0,
328477,0,0,0,0,0,0,0,0,0,
328478,0,0,0,0,0,0,0,0,0,
328479,0,0,0,0,0,0,0,0,0,
328480,0,0,0,0,0,0,0,0,0,
328481,0,0,0,0,0,0,0,0,0,
328485,0,0,0,0,0,0,0,0,0,
328488,0,0,0,0,0,0,0,0,0,
328492,0,0,0,0,0,0,0,0,0,
328503,0,0,0,0,0,0,0,0,0,
328505,0,0,0,0,0,0,0,0,0,
328506,0,0,0,0,0,0,0,0,0,
328511,0,0,0,0,0,0,0,0,0,
328515,0,0,0,0,0,0,0,0,0,
328516,0,0,0,0,0,0,0,0,0,
328520,0,0,0,0,0,0,0,0,0,
328521,0,0,0,0,0,0,0,0,0,
328522,0,0,0,0,0,0,0,0,0,
328525,0,0,0,0,0,0,0,0,0,
328526,0,0,0,0,0,0,0,0,0,
328528,0,0,0,0,0,0,0,0,0,
328530,0,0,0,0,0,0,0,0,0,
328531,0,0,0,0,0,0,0,0,0,
328537,0,0,0,0,0,0,0,0,0,
328540,0,0,0,0,0,0,0,0,0,
328544,0,0,0,0,0,0,0,0,0,
328546,0,0,0,0,0,0,0,0,0,
328547,0,0,0,0,0,0,0,0,0,
328551,0,0,0,0,0,0,0,0,0,
328559,0,0,0,0,0,0,0,0,0,
328566,0,0,0,0,0,0,0,0,0,
328567,0,0,0,0,0,0,0,0,0,
328570,0,0,0,0,0,0,0,0,0,
328574,0,0,0,0,0,0,0,0,0,
328575,0,0,0,0,0,0,0,0,0,
328580,0,0,0,0,0,0,0,0,0,
328584,0,0,0,0,0,0,0,0,0,
328587,0,0,0,0,0,0,0,0,0,
328593,0,0,0,0,0,0,0,0,0,
328595,0,0,0,0,0,0,0,0,0,
328596,0,0,0,0,0,0,0,0,0,
328598,0,0,0,0,0,0,0,0,0,
328601,0,0,0,0,0,0,0,0,0,
328604,0,0,0,0,0,0,0,0,0,
328606,0,0,0,0,0,0,0,0,0,
328608,0,0,0,0,0,0,0,0,0,
328616,0,0,0,0,0,0,0,0,0,
328622,0,0,0,0,0,0,0,0,0,
328626,0,0,0,0,0,0,0,0,0,
328629,0,0,0,0,0,0,0,0,0,
328638,0,0,0,0,0,0,0,0,0,
328639,0,0,0,0,0,0,0,0,0,
328640,0,0,0,0,0,0,0,0,0,
328641,0,0,0,0,0,0,0,0,0,
328642,0,0,0,0,0,0,0,0,0,
328643,0,0,0,0,0,0,0,0,0,
328646,0,0,0,0,0,0,0,0,0,
328647,0,0,0,0,0,0,0,0,0,
328652,0,0,0,0,0,0,0,0,0,
328653,0,0,0,0,0,0,0,0,0,
328654,0,0,0,0,0,0,0,0,0,
328655,0,0,0,0,0,0,0,0,0,
328677,0,0,0,0,0,0,0,0,0,
328679,0,0,0,0,0,0,0,0,0,
328680,0,0,0,0,0,0,0,0,0,
328683,0,0,0,0,0,0,0,0,0,
328685,0,0,0,0,0,0,0,0,0,
328686,0,0,0,0,0,0,0,0,0,
328687,0,0,0,0,0,0,0,0,0,
328690,0,0,0,0,0,0,0,0,0,
328692,0,0,0,0,0,0,0,0,0,
328693,0,0,0,0,0,0,0,0,0,
328694,0,0,0,0,0,0,0,0,0,
328695,0,0,0,0,0,0,0,0,0,
328697,0,0,0,0,0,0,0,0,0,
328699,0,0,0,0,0,0,0,0,0,
328700,0,0,0,0,0,0,0,0,0,
328701,0,0,0,0,0,0,0,0,0,
328704,0,0,0,0,0,0,0,0,0,
328705,0,0,0,0,0,0,0,0,0,
328706,0,0,0,0,0,0,0,0,0,
328707,0,0,0,0,0,0,0,0,0,
328711,0,0,0,0,0,0,0,0,0,
328715,0,0,0,0,0,0,0,0,0,
328721,0,0,0,0,0,0,0,0,0,
328723,0,0,0,0,0,0,0,0,0,
328724,0,0,0,0,0,0,0,0,0,
328725,0,0,0,0,0,0,0,0,0,
328727,0,0,0,0,0,0,0,0,0,
328731,0,0,0,0,0,0,0,0,0,
328733,0,0,0,0,0,0,0,0,0,
328734,0,0,0,0,0,0,0,0,0,
328735,0,0,0,0,0,0,0,0,0,
328736,0,0,0,0,0,0,0,0,0,
328739,0,0,0,0,0,0,0,0,0,
328744,0,0,0,0,0,0,0,0,0,
328746,0,0,0,0,0,0,0,0,0,
328750,0,0,0,0,0,0,0,0,0,
328752,0,0,0,0,0,0,0,0,0,
328753,0,0,0,0,0,0,0,0,0,
328758,0,0,0,0,0,0,0,0,0,
328762,0,0,0,0,0,0,0,0,0,
328764,0,0,0,0,0,0,0,0,0,
328799,0,0,0,0,0,0,0,0,0,
328807,0,0,0,0,0,0,0,0,0,
328808,0,0,0,0,0,0,0,0,0,
328809,0,0,0,0,0,0,0,0,0,
328810,0,0,0,0,0,0,0,0,0,
328813,0,0,0,0,0,0,0,0,0,
328814,0,0,0,0,0,0,0,0,0,
328815,0,0,0,0,0,0,0,0,0,
328816,0,0,0,0,0,0,0,0,0,
328817,0,0,0,0,0,0,0,0,0,
328818,0,0,0,0,0,0,0,0,0,
328824,0,0,0,0,0,0,0,0,0,
328826,0,0,0,0,0,0,0,0,0,
328827,0,0,0,0,0,0,0,0,0,
328828,0,0,0,0,0,0,0,0,0,
328832,0,0,0,0,0,0,0,0,0,
328835,0,0,0,0,0,0,0,0,0,
328841,0,0,0,0,0,0,0,0,0,
328857,0,0,0,0,0,0,0,0,0,
328859,0,0,0,0,0,0,0,0,0,
328866,0,0,0,0,0,0,0,0,0,
328867,0,0,0,0,0,0,0,0,0,
328872,0,0,0,0,0,0,0,0,0,
328875,0,0,0,0,0,0,0,0,0,
328881,0,0,0,0,0,0,0,0,0,
328887,0,0,0,0,0,0,0,0,0,
328889,0,0,0,0,0,0,0,0,0,
328895,0,0,0,0,0,0,0,0,0,
328904,0,0,0,0,0,0,0,0,0,
328907,0,0,0,0,0,0,0,0,0,
328911,0,0,0,0,0,0,0,0,0,
328912,0,0,0,0,0,0,0,0,0,
328914,0,0,0,0,0,0,0,0,0,
328921,0,0,0,0,0,0,0,0,0,
328923,0,0,0,0,0,0,0,0,0,
328924,0,0,0,0,0,0,0,0,0,
328925,0,0,0,0,0,0,0,0,0,
328929,0,0,0,0,0,0,0,0,0,
328930,0,0,0,0,0,0,0,0,0,
328931,0,0,0,0,0,0,0,0,0,
328933,0,0,0,0,0,0,0,0,0,
328934,0,0,0,0,0,0,0,0,0,
328937,0,0,0,0,0,0,0,0,0,
328962,0,0,0,0,0,0,0,0,0,
328967,0,0,0,0,0,0,0,0,0,
328968,0,0,0,0,0,0,0,0,0,
328969,0,0,0,0,0,0,0,0,0,
328978,0,0,0,0,0,0,0,0,0,
328983,0,0,0,0,0,0,0,0,0,
328984,0,0,0,0,0,0,0,0,0,
328988,0,0,0,0,0,0,0,0,0,
328996,0,0,0,0,0,0,0,0,0,
329000,0,0,0,0,0,0,0,0,0,
329001,0,0,0,0,0,0,0,0,0,
329002,0,0,0,0,0,0,0,0,0,
329007,0,0,0,0,0,0,0,0,0,
329008,0,0,0,0,0,0,0,0,0,
329009,0,0,0,0,0,0,0,0,0,
329017,0,0,0,0,0,0,0,0,0,
329019,0,0,0,0,0,0,0,0,0,
329025,0,0,0,0,0,0,0,0,0,
329026,0,0,0,0,0,0,0,0,0,
329027,0,0,0,0,0,0,0,0,0,
329031,0,0,0,0,0,0,0,0,0,
329034,0,0,0,0,0,0,0,0,0,
329043,0,0,0,0,0,0,0,0,0,
329045,0,0,0,0,0,0,0,0,0,
329049,0,0,0,0,0,0,0,0,0,
329051,0,0,0,0,0,0,0,0,0,
329053,0,0,0,0,0,0,0,0,0,
329056,0,0,0,0,0,0,0,0,0,
329061,0,0,0,0,0,0,0,0,0,
329063,0,0,0,0,0,0,0,0,0,
329065,0,0,0,0,0,0,0,0,0,
329069,0,0,0,0,0,0,0,0,0,
329071,0,0,0,0,0,0,0,0,0,
329078,0,0,0,0,0,0,0,0,0,
329083,0,0,0,0,0,0,0,0,0,
329086,0,0,0,0,0,0,0,0,0,
329087,0,0,0,0,0,0,0,0,0,
329089,0,0,0,0,0,0,0,0,0,
329091,0,0,0,0,0,0,0,0,0,
329094,0,0,0,0,0,0,0,0,0,
329096,0,0,0,0,0,0,0,0,0,
329097,0,0,0,0,0,0,0,0,0,
329102,0,0,0,0,0,0,0,0,0,
329103,0,0,0,0,0,0,0,0,0,
329105,0,0,0,0,0,0,0,0,0,
329116,0,0,0,0,0,0,0,0,0,
329127,0,0,0,0,0,0,0,0,0,
329128,0,0,0,0,0,0,0,0,0,
329134,0,0,0,0,0,0,0,0,0,
329136,0,0,0,0,0,0,0,0,0,
329142,0,0,0,0,0,0,0,0,0,
329147,0,0,0,0,0,0,0,0,0,
329150,0,0,0,0,0,0,0,0,0,
329151,0,0,0,0,0,0,0,0,0,
329156,0,0,0,0,0,0,0,0,0,
329159,0,0,0,0,0,0,0,0,0,
329160,0,0,0,0,0,0,0,0,0,
329161,0,0,0,0,0,0,0,0,0,
329166,0,0,0,0,0,0,0,0,0,
329182,0,0,0,0,0,0,0,0,0,
329183,0,0,0,0,0,0,0,0,0,
329184,0,0,0,0,0,0,0,0,0,
329185,0,0,0,0,0,0,0,0,0,
329190,0,0,0,0,0,0,0,0,0,
329195,0,0,0,0,0,0,0,0,0,
329196,0,0,0,0,0,0,0,0,0,
329197,0,0,0,0,0,0,0,0,0,
329198,0,0,0,0,0,0,0,0,0,
329201,0,0,0,0,0,0,0,0,0,
329216,0,0,0,0,0,0,0,0,0,
329231,0,0,0,0,0,0,0,0,0,
329235,0,0,0,0,0,0,0,0,0,
329237,0,0,0,0,0,0,0,0,0,
329238,0,0,0,0,0,0,0,0,0,
329239,0,0,0,0,0,0,0,0,0,
329240,0,0,0,0,0,0,0,0,0,
329241,0,0,0,0,0,0,0,0,0,
329243,0,0,0,0,0,0,0,0,0,
329249,0,0,0,0,0,0,0,0,0,
329250,0,0,0,0,0,0,0,0,0,
329251,0,0,0,0,0,0,0,0,0,
329252,0,0,0,0,0,0,0,0,0,
329254,0,0,0,0,0,0,0,0,0,
329256,0,0,0,0,0,0,0,0,0,
329257,0,0,0,0,0,0,0,0,0,
329258,0,0,0,0,0,0,0,0,0,
329259,0,0,0,0,0,0,0,0,0,
329263,0,0,0,0,0,0,0,0,0,
329265,0,0,0,0,0,0,0,0,0,
329266,0,0,0,0,0,0,0,0,0,
329268,0,0,0,0,0,0,0,0,0,
329269,0,0,0,0,0,0,0,0,0,
329270,0,0,0,0,0,0,0,0,0,
329276,0,0,0,0,0,0,0,0,0,
329293,0,0,0,0,0,0,0,0,0,
329298,0,0,0,0,0,0,0,0,0,
329299,0,0,0,0,0,0,0,0,0,
329302,0,0,0,0,0,0,0,0,0,
329305,0,0,0,0,0,0,0,0,0,
329307,0,0,0,0,0,0,0,0,0,
329308,0,0,0,0,0,0,0,0,0,
329312,0,0,0,0,0,0,0,0,0,
329313,0,0,0,0,0,0,0,0,0,
329314,0,0,0,0,0,0,0,0,0,
329315,0,0,0,0,0,0,0,0,0,
329316,0,0,0,0,0,0,0,0,0,
329317,0,0,0,0,0,0,0,0,0,
329319,0,0,0,0,0,0,0,0,0,
329320,0,0,0,0,0,0,0,0,0,
329322,0,0,0,0,0,0,0,0,0,
329323,0,0,0,0,0,0,0,0,0,
329326,0,0,0,0,0,0,0,0,0,
329335,0,0,0,0,0,0,0,0,0,
329337,0,0,0,0,0,0,0,0,0,
329343,0,0,0,0,0,0,0,0,0,
329345,0,0,0,0,0,0,0,0,0,
329346,0,0,0,0,0,0,0,0,0,
329350,0,0,0,0,0,0,0,0,0,
329351,0,0,0,0,0,0,0,0,0,
329352,0,0,0,0,0,0,0,0,0,
329354,0,0,0,0,0,0,0,0,0,
329355,0,0,0,0,0,0,0,0,0,
329356,0,0,0,0,0,0,0,0,0,
329364,0,0,0,0,0,0,0,0,0,
329365,0,0,0,0,0,0,0,0,0,
329366,0,0,0,0,0,0,0,0,0,
329371,0,0,0,0,0,0,0,0,0,
329372,0,0,0,0,0,0,0,0,0,
329374,0,0,0,0,0,0,0,0,0,
329383,0,0,0,0,0,0,0,0,0,
329384,0,0,0,0,0,0,0,0,0,
329387,0,0,0,0,0,0,0,0,0,
329388,0,0,0,0,0,0,0,0,0,
329392,0,0,0,0,0,0,0,0,0,
329397,0,0,0,0,0,0,0,0,0,
329405,0,0,0,0,0,0,0,0,0,
329409,0,0,0,0,0,0,0,0,0,
329419,0,0,0,0,0,0,0,0,0,
329420,0,0,0,0,0,0,0,0,0,
329425,0,0,0,0,0,0,0,0,0,
329426,0,0,0,0,0,0,0,0,0,
329428,0,0,0,0,0,0,0,0,0,
329429,0,0,0,0,0,0,0,0,0,
329433,0,0,0,0,0,0,0,0,0,
329435,0,0,0,0,0,0,0,0,0,
329439,0,0,0,0,0,0,0,0,0,
329451,0,0,0,0,0,0,0,0,0,
329466,0,0,0,0,0,0,0,0,0,
329468,0,0,0,0,0,0,0,0,0,
329476,0,0,0,0,0,0,0,0,0,
329483,0,0,0,0,0,0,0,0,0,
329488,0,0,0,0,0,0,0,0,0,
329490,0,0,0,0,0,0,0,0,0,
329496,0,0,0,0,0,0,0,0,0,
329499,0,0,0,0,0,0,0,0,0,
329502,0,0,0,0,0,0,0,0,0,
329512,0,0,0,0,0,0,0,0,0,
329514,0,0,0,0,0,0,0,0,0,
329516,0,0,0,0,0,0,0,0,0,
329520,0,0,0,0,0,0,0,0,0,
329521,0,0,0,0,0,0,0,0,0,
329522,0,0,0,0,0,0,0,0,0,
329523,0,0,0,0,0,0,0,0,0,
329524,0,0,0,0,0,0,0,0,0,
329525,0,0,0,0,0,0,0,0,0,
329526,0,0,0,0,0,0,0,0,0,
329527,0,0,0,0,0,0,0,0,0,
329529,0,0,0,0,0,0,0,0,0,
329530,0,0,0,0,0,0,0,0,0,
329531,0,0,0,0,0,0,0,0,0,
329533,0,0,0,0,0,0,0,0,0,
329534,0,0,0,0,0,0,0,0,0,
329537,0,0,0,0,0,0,0,0,0,
329542,0,0,0,0,0,0,0,0,0,
329543,0,0,0,0,0,0,0,0,0,
329548,0,0,0,0,0,0,0,0,0,
329554,0,0,0,0,0,0,0,0,0,
329558,0,0,0,0,0,0,0,0,0,
329559,0,0,0,0,0,0,0,0,0,
329561,0,0,0,0,0,0,0,0,0,
329562,0,0,0,0,0,0,0,0,0,
329564,0,0,0,0,0,0,0,0,0,
329565,0,0,0,0,0,0,0,0,0,
329573,0,0,0,0,0,0,0,0,0,
329579,0,0,0,0,0,0,0,0,0,
329581,0,0,0,0,0,0,0,0,0,
329582,0,0,0,0,0,0,0,0,0,
329584,0,0,0,0,0,0,0,0,0,
329586,0,0,0,0,0,0,0,0,0,
329588,0,0,0,0,0,0,0,0,0,
329589,0,0,0,0,0,0,0,0,0,
329596,0,0,0,0,0,0,0,0,0,
329597,0,0,0,0,0,0,0,0,0,
329599,0,0,0,0,0,0,0,0,0,
329602,0,0,0,0,0,0,0,0,0,
329604,0,0,0,0,0,0,0,0,0,
329606,0,0,0,0,0,0,0,0,0,
329608,0,0,0,0,0,0,0,0,0,
329609,0,0,0,0,0,0,0,0,0,
329610,0,0,0,0,0,0,0,0,0,
329612,0,0,0,0,0,0,0,0,0,
329614,0,0,0,0,0,0,0,0,0,
329615,0,0,0,0,0,0,0,0,0,
329620,0,0,0,0,0,0,0,0,0,
329622,0,0,0,0,0,0,0,0,0,
329631,0,0,0,0,0,0,0,0,0,
329633,0,0,0,0,0,0,0,0,0,
329640,0,0,0,0,0,0,0,0,0,
329643,0,0,0,0,0,0,0,0,0,
329644,0,0,0,0,0,0,0,0,0,
329645,0,0,0,0,0,0,0,0,0,
329646,0,0,0,0,0,0,0,0,0,
329648,0,0,0,0,0,0,0,0,0,
329652,0,0,0,0,0,0,0,0,0,
329653,0,0,0,0,0,0,0,0,0,
329654,0,0,0,0,0,0,0,0,0,
329655,0,0,0,0,0,0,0,0,0,
329656,0,0,0,0,0,0,0,0,0,
329657,0,0,0,0,0,0,0,0,0,
329659,0,0,0,0,0,0,0,0,0,
329662,0,0,0,0,0,0,0,0,0,
329663,0,0,0,0,0,0,0,0,0,
329666,0,0,0,0,0,0,0,0,0,
329667,0,0,0,0,0,0,0,0,0,
329672,0,0,0,0,0,0,0,0,0,
329673,0,0,0,0,0,0,0,0,0,
329675,0,0,0,0,0,0,0,0,0,
329677,0,0,0,0,0,0,0,0,0,
329678,0,0,0,0,0,0,0,0,0,
329682,0,0,0,0,0,0,0,0,0,
329683,0,0,0,0,0,0,0,0,0,
329684,0,0,0,0,0,0,0,0,0,
329685,0,0,0,0,0,0,0,0,0,
329686,0,0,0,0,0,0,0,0,0,
329688,0,0,0,0,0,0,0,0,0,
329692,0,0,0,0,0,0,0,0,0,
329693,0,0,0,0,0,0,0,0,0,
329697,0,0,0,0,0,0,0,0,0,
329702,0,0,0,0,0,0,0,0,0,
329707,0,0,0,0,0,0,0,0,0,
329708,0,0,0,0,0,0,0,0,0,
329709,0,0,0,0,0,0,0,0,0,
329718,0,0,0,0,0,0,0,0,0,
329721,0,0,0,0,0,0,0,0,0,
329722,0,0,0,0,0,0,0,0,0,
329724,0,0,0,0,0,0,0,0,0,
329726,0,0,0,0,0,0,0,0,0,
329729,0,0,0,0,0,0,0,0,0,
329730,0,0,0,0,0,0,0,0,0,
329731,0,0,0,0,0,0,0,0,0,
329733,0,0,0,0,0,0,0,0,0,
329735,0,0,0,0,0,0,0,0,0,
329742,0,0,0,0,0,0,0,0,0,
329744,0,0,0,0,0,0,0,0,0,
329747,0,0,0,0,0,0,0,0,0,
329751,0,0,0,0,0,0,0,0,0,
329752,0,0,0,0,0,0,0,0,0,
329754,0,0,0,0,0,0,0,0,0,
329755,0,0,0,0,0,0,0,0,0,
329769,0,0,0,0,0,0,0,0,0,
329775,0,0,0,0,0,0,0,0,0,
329779,0,0,0,0,0,0,0,0,0,
329780,0,0,0,0,0,0,0,0,0,
329782,0,0,0,0,0,0,0,0,0,
329783,0,0,0,0,0,0,0,0,0,
329785,0,0,0,0,0,0,0,0,0,
329788,0,0,0,0,0,0,0,0,0,
329794,0,0,0,0,0,0,0,0,0,
329797,0,0,0,0,0,0,0,0,0,
329798,0,0,0,0,0,0,0,0,0,
329800,0,0,0,0,0,0,0,0,0,
329805,0,0,0,0,0,0,0,0,0,
329806,0,0,0,0,0,0,0,0,0,
329807,0,0,0,0,0,0,0,0,0,
329811,0,0,0,0,0,0,0,0,0,
329813,0,0,0,0,0,0,0,0,0,
329816,0,0,0,0,0,0,0,0,0,
329823,0,0,0,0,0,0,0,0,0,
329824,0,0,0,0,0,0,0,0,0,
329825,0,0,0,0,0,0,0,0,0,
329832,0,0,0,0,0,0,0,0,0,
329835,0,0,0,0,0,0,0,0,0,
329841,0,0,0,0,0,0,0,0,0,
329842,0,0,0,0,0,0,0,0,0,
329845,0,0,0,0,0,0,0,0,0,
329850,0,0,0,0,0,0,0,0,0,
329851,0,0,0,0,0,0,0,0,0,
329852,0,0,0,0,0,0,0,0,0,
329853,0,0,0,0,0,0,0,0,0,
329854,0,0,0,0,0,0,0,0,0,
329855,0,0,0,0,0,0,0,0,0,
329856,0,0,0,0,0,0,0,0,0,
329857,0,0,0,0,0,0,0,0,0,
329858,0,0,0,0,0,0,0,0,0,
329859,0,0,0,0,0,0,0,0,0,
329861,0,0,0,0,0,0,0,0,0,
329863,0,0,0,0,0,0,0,0,0,
329869,0,0,0,0,0,0,0,0,0,
329882,0,0,0,0,0,0,0,0,0,
329886,0,0,0,0,0,0,0,0,0,
329896,0,0,0,0,0,0,0,0,0,
329897,0,0,0,0,0,0,0,0,0,
329899,0,0,0,0,0,0,0,0,0,
329900,0,0,0,0,0,0,0,0,0,
329901,0,0,0,0,0,0,0,0,0,
329904,0,0,0,0,0,0,0,0,0,
329907,0,0,0,0,0,0,0,0,0,
329908,0,0,0,0,0,0,0,0,0,
329909,0,0,0,0,0,0,0,0,0,
329911,0,0,0,0,0,0,0,0,0,
329914,0,0,0,0,0,0,0,0,0,
329917,0,0,0,0,0,0,0,0,0,
329918,0,0,0,0,0,0,0,0,0,
329919,0,0,0,0,0,0,0,0,0,
329920,0,0,0,0,0,0,0,0,0,
329921,0,0,0,0,0,0,0,0,0,
329923,0,0,0,0,0,0,0,0,0,
329929,0,0,0,0,0,0,0,0,0,
329931,0,0,0,0,0,0,0,0,0,
329932,0,0,0,0,0,0,0,0,0,
329943,0,0,0,0,0,0,0,0,0,
329953,0,0,0,0,0,0,0,0,0,
329954,0,0,0,0,0,0,0,0,0,
329955,0,0,0,0,0,0,0,0,0,
329956,0,0,0,0,0,0,0,0,0,
329958,0,0,0,0,0,0,0,0,0,
329960,0,0,0,0,0,0,0,0,0,
329974,0,0,0,0,0,0,0,0,0,
329977,0,0,0,0,0,0,0,0,0,
329978,0,0,0,0,0,0,0,0,0,
329982,0,0,0,0,0,0,0,0,0,
329984,0,0,0,0,0,0,0,0,0,
329985,0,0,0,0,0,0,0,0,0,
329986,0,0,0,0,0,0,0,0,0,
329995,0,0,0,0,0,0,0,0,0,
329998,0,0,0,0,0,0,0,0,0,
329999,0,0,0,0,0,0,0,0,0,
330001,0,0,0,0,0,0,0,0,0,
330002,0,0,0,0,0,0,0,0,0,
330003,0,0,0,0,0,0,0,0,0,
330010,0,0,0,0,0,0,0,0,0,
330012,0,0,0,0,0,0,0,0,0,
330013,0,0,0,0,0,0,0,0,0,
330014,0,0,0,0,0,0,0,0,0,
330016,0,0,0,0,0,0,0,0,0,
330017,0,0,0,0,0,0,0,0,0,
330018,0,0,0,0,0,0,0,0,0,
330019,0,0,0,0,0,0,0,0,0,
330025,0,0,0,0,0,0,0,0,0,
330027,0,0,0,0,0,0,0,0,0,
330030,0,0,0,0,0,0,0,0,0,
330031,0,0,0,0,0,0,0,0,0,
330032,0,0,0,0,0,0,0,0,0,
330042,0,0,0,0,0,0,0,0,0,
330049,0,0,0,0,0,0,0,0,0,
330059,0,0,0,0,0,0,0,0,0,
330061,0,0,0,0,0,0,0,0,0,
330063,0,0,0,0,0,0,0,0,0,
330069,0,0,0,0,0,0,0,0,0,
330085,0,0,0,0,0,0,0,0,0,
330086,0,0,0,0,0,0,0,0,0,
330087,0,0,0,0,0,0,0,0,0,
330093,0,0,0,0,0,0,0,0,0,
330094,0,0,0,0,0,0,0,0,0,
330097,0,0,0,0,0,0,0,0,0,
330101,0,0,0,0,0,0,0,0,0,
330103,0,0,0,0,0,0,0,0,0,
330104,0,0,0,0,0,0,0,0,0,
330106,0,0,0,0,0,0,0,0,0,
330107,0,0,0,0,0,0,0,0,0,
330119,0,0,0,0,0,0,0,0,0,
330125,0,0,0,0,0,0,0,0,0,
330128,0,0,0,0,0,0,0,0,0,
330129,0,0,0,0,0,0,0,0,0,
330131,0,0,0,0,0,0,0,0,0,
330135,0,0,0,0,0,0,0,0,0,
330139,0,0,0,0,0,0,0,0,0,
330141,0,0,0,0,0,0,0,0,0,
330142,0,0,0,0,0,0,0,0,0,
330149,0,0,0,0,0,0,0,0,0,
330150,0,0,0,0,0,0,0,0,0,
330151,0,0,0,0,0,0,0,0,0,
330152,0,0,0,0,0,0,0,0,0,
330153,0,0,0,0,0,0,0,0,0,
