"source","estimate","dimension_01_name","dimension_01_value","dimension_02_name","dimension_02_value","estimate_name","estimate_value"
"CHTS","Share of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","9","Share of Tours",0.0223408887294815
"CHTS","Share of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","10","Share of Tours",0.0406622942083148
"CHTS","Share of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","11","Share of Tours",0.0947912362089255
"CHTS","Share of Discretionary tours by person type and duration","Person Type","Pre-school","Duration in Hours","12","Share of Tours",0.000865401560872985
"CHTS","Share of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","1","Share of Tours",0.0205088796451701
"CHTS","Share of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","2","Share of Tours",0.188907304828558
"CHTS","Share of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","3","Share of Tours",0.295882303770228
"CHTS","Share of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","4","Share of Tours",0.226535731131308
"CHTS","Share of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","5","Share of Tours",0.0425502635484323
"CHTS","Share of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","6","Share of Tours",0.135562561115197
"CHTS","Share of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","7","Share of Tours",0.0047363894853135
"CHTS","Share of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","8","Share of Tours",0.0214073550676236
"CHTS","Share of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","9","Share of Tours",0.0276286016562695
"CHTS","Share of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","10","Share of Tours",0.0291891617819413
"CHTS","Share of Discretionary tours by person type and duration","Person Type","University student","Duration in Hours","13","Share of Tours",0.00709144796995767
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Driving age student","Duration in Hours","1","Share of Tours",0.221623177225714
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Driving age student","Duration in Hours","2","Share of Tours",0.514190642913664
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Driving age student","Duration in Hours","3","Share of Tours",0.1495310539213
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Driving age student","Duration in Hours","4","Share of Tours",0.0666110263011145
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Driving age student","Duration in Hours","12","Share of Tours",0.0480440996382074
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","1","Share of Tours",0.43059337989772
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","2","Share of Tours",0.413409530463817
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","3","Share of Tours",0.0959004567076724
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","4","Share of Tours",0.0328178832713178
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","5","Share of Tours",0.0174106671594616
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","6","Share of Tours",0.00388362862433485
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","7","Share of Tours",0.000820218915904204
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","8","Share of Tours",0.00405986389395035
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","11","Share of Tours",0.000269869101794487
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Full-time worker","Duration in Hours","17","Share of Tours",0.000834501964027146
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-driving student","Duration in Hours","1","Share of Tours",0.331714889367959
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-driving student","Duration in Hours","2","Share of Tours",0.496278026253959
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-driving student","Duration in Hours","3","Share of Tours",0.165934812297123
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-driving student","Duration in Hours","4","Share of Tours",0.00607227208095898
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","1","Share of Tours",0.166300836429682
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","2","Share of Tours",0.455599741843697
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","3","Share of Tours",0.124262466528552
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","4","Share of Tours",0.10046051156539
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","5","Share of Tours",0.0713816091316869
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","6","Share of Tours",0.035986954116432
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","7","Share of Tours",0.00341948286434791
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","8","Share of Tours",0.0061953782870506
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","9","Share of Tours",0.00333336743344554
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","10","Share of Tours",0.0312764532396802
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working adult","Duration in Hours","11","Share of Tours",0.00178319856003626
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","1","Share of Tours",0.179025555497012
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","2","Share of Tours",0.289098885537686
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","3","Share of Tours",0.232958028782784
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","4","Share of Tours",0.110208540397091
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","5","Share of Tours",0.11421654044661
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","6","Share of Tours",0.0233233701161248
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","7","Share of Tours",0.00569262187699642
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","9","Share of Tours",0.0246508854365574
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","10","Share of Tours",0.00442690662194449
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Non-working senior","Duration in Hours","11","Share of Tours",0.0163986652871934
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","1","Share of Tours",0.253772554740548
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","2","Share of Tours",0.298643510797077
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","3","Share of Tours",0.166619714623152
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","4","Share of Tours",0.09254184439316
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","5","Share of Tours",0.023081685355058
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","6","Share of Tours",0.14575318877158
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","8","Share of Tours",0.0110979859443646
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","9","Share of Tours",0.00238045541814198
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Part-time worker","Duration in Hours","10","Share of Tours",0.00610905995691776
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Pre-school","Duration in Hours","1","Share of Tours",0.42428667684818
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Pre-school","Duration in Hours","2","Share of Tours",0.233837407572022
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Pre-school","Duration in Hours","3","Share of Tours",0.316194223473057
"CHTS","Share of Eat Out tours by person type and duration","Person Type","Pre-school","Duration in Hours","4","Share of Tours",0.0256816921067406
"CHTS","Share of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","1","Share of Tours",0.257336063309523
"CHTS","Share of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","2","Share of Tours",0.376044051845955
"CHTS","Share of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","3","Share of Tours",0.0891455795217017
"CHTS","Share of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","4","Share of Tours",0.141061225676711
"CHTS","Share of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","5","Share of Tours",0.0336057700057094
"CHTS","Share of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","6","Share of Tours",0.0601739895782999
"CHTS","Share of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","7","Share of Tours",0.00392857463218864
"CHTS","Share of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","8","Share of Tours",0.00481042386386275
"CHTS","Share of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","9","Share of Tours",0.0256019025299222
"CHTS","Share of Eat Out tours by person type and duration","Person Type","University student","Duration in Hours","13","Share of Tours",0.00829241903612676
"CHTS","Share of Escorting tours by person type and duration","Person Type","Driving age student","Duration in Hours","1","Share of Tours",0.427511379749254
"CHTS","Share of Escorting tours by person type and duration","Person Type","Driving age student","Duration in Hours","2","Share of Tours",0.217048774103733
"CHTS","Share of Escorting tours by person type and duration","Person Type","Driving age student","Duration in Hours","11","Share of Tours",0.178443363441363
"CHTS","Share of Escorting tours by person type and duration","Person Type","Driving age student","Duration in Hours","14","Share of Tours",0.176996482705649
"CHTS","Share of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","1","Share of Tours",0.683630991581561
"CHTS","Share of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","2","Share of Tours",0.216784258961682
"CHTS","Share of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","3","Share of Tours",0.0586684442975554
"CHTS","Share of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","4","Share of Tours",0.0172127133610305
"CHTS","Share of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","5","Share of Tours",0.0109024891167488
"CHTS","Share of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","6","Share of Tours",0.00137893866640555
"CHTS","Share of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","7","Share of Tours",0.00668401337317541
"CHTS","Share of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","8","Share of Tours",0.00260989276348781
"CHTS","Share of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","9","Share of Tours",0.00103355574651882
"CHTS","Share of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","10","Share of Tours",0.000303511732775458
"CHTS","Share of Escorting tours by person type and duration","Person Type","Full-time worker","Duration in Hours","12","Share of Tours",0.000791190399059751
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","1","Share of Tours",0.581123838875199
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","2","Share of Tours",0.206235089771848
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","3","Share of Tours",0.0214185490839197
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","4","Share of Tours",0.0344749374274611
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","5","Share of Tours",0.0249729132158506
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","7","Share of Tours",0.0608858303460406
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","8","Share of Tours",0.0289336656997719
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","11","Share of Tours",0.032027976423795
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","12","Share of Tours",0.00520923900968306
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-driving student","Duration in Hours","14","Share of Tours",0.00471796014643096
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","1","Share of Tours",0.634436380846639
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","2","Share of Tours",0.25417930907603
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","3","Share of Tours",0.0515550694148898
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","4","Share of Tours",0.0238651800789699
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","5","Share of Tours",0.00978609701207835
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","6","Share of Tours",0.00245815693665331
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","7","Share of Tours",0.00806243506427371
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","8","Share of Tours",0.00164253612866173
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","10","Share of Tours",0.00179801750701101
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","11","Share of Tours",0.00145098990082373
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","12","Share of Tours",0.000186784389191272
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working adult","Duration in Hours","15","Share of Tours",0.0105790436447777
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","1","Share of Tours",0.629699043054349
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","2","Share of Tours",0.214738309699273
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","3","Share of Tours",0.0866361434331108
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","4","Share of Tours",0.0313069061611766
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","5","Share of Tours",0.00800192329821015
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","6","Share of Tours",0.0102557660205352
"CHTS","Share of Escorting tours by person type and duration","Person Type","Non-working senior","Duration in Hours","9","Share of Tours",0.0193619083333449
"CHTS","Share of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","1","Share of Tours",0.690363400058702
"CHTS","Share of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","2","Share of Tours",0.206393770137277
"CHTS","Share of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","3","Share of Tours",0.0500069774806905
"CHTS","Share of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","4","Share of Tours",0.0263891925702401
"CHTS","Share of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","5","Share of Tours",0.00204832435768681
"CHTS","Share of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","6","Share of Tours",0.00297731214518575
"CHTS","Share of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","8","Share of Tours",0.000339562058861762
"CHTS","Share of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","9","Share of Tours",0.00289596551302074
"CHTS","Share of Escorting tours by person type and duration","Person Type","Part-time worker","Duration in Hours","15","Share of Tours",0.0185854956783356
"CHTS","Share of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","1","Share of Tours",0.60081621630219
"CHTS","Share of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","2","Share of Tours",0.201819344672913
"CHTS","Share of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","3","Share of Tours",0.123430764053767
"CHTS","Share of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","4","Share of Tours",0.0139765726046543
"CHTS","Share of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","5","Share of Tours",0.0449703333182974
"CHTS","Share of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","10","Share of Tours",0.0131943177598054
"CHTS","Share of Escorting tours by person type and duration","Person Type","Pre-school","Duration in Hours","12","Share of Tours",0.00179245128837305
